index,id,Date,ave_block_size,difficulty,hash_rate,market_price,miners_rev,transaction,ex_trage_vol,symbol
866,866,2016/5/15,0.777696957,1.94255E+11,1342247.87,457.08,1609202.062,200171,9548354.609,866
867,867,2016/5/16,0.906763574,1.94255E+11,1361560.789,454.88,1636434.03,239809,17875806.65,867
868,868,2016/5/17,0.867932745,1.94255E+11,1361560.789,454,1622904.537,238626,1427548.52,868
869,869,2016/5/18,0.874331734,1.94255E+11,1487094.762,452.9,1770178.43,235084,14866087.64,869
870,870,2016/5/19,0.955482475,1.94255E+11,1168431.599,441.87,1415299.104,219145,26518499.39,870
871,871,2016/5/20,0.781658289,1.94255E+11,1438812.464,436.05,1666418.673,209396,2591780.909,871
872,872,2016/5/21,0.891297454,1.94255E+11,1361560.789,443.89,1589937.028,191461,11310985.63,872
873,873,2016/5/22,0.603581788,1.94255E+11,1776788.547,438,2084432.932,184348,12185445.88,873
874,874,2016/5/23,0.644258265,1.94255E+11,1747819.168,438.47,2025077.241,222755,1028462.078,874
875,875,2016/5/24,0.849967388,1.94771E+11,1456454.923,445.34,1663136.19,246517,15674746.77,875
876,876,2016/5/25,0.870538464,1.99312E+11,1377192.07,447.94,1612802.549,247841,17482963.79,876
877,877,2016/5/26,0.823084058,1.99312E+11,1357376.357,448.7,1575322.68,220093,1645517.51,877
878,878,2016/5/27,0.948130619,1.99312E+11,1377192.07,470.29,1667597.593,215296,62133880.56,878
879,879,2016/5/28,0.863364752,1.99312E+11,1317744.93,522.43,1698374.905,193054,68432471.56,879
880,880,2016/5/29,0.680078299,1.99312E+11,1456454.923,526.64,1906764.237,178742,6618263.814,880
881,881,2016/5/30,0.892476614,1.99312E+11,1436639.21,525.15,1934163.223,211369,41187985.58,881
882,882,2016/5/31,0.867019984,1.99312E+11,1258297.79,531.15,1778686.464,215249,59032595.97,882
883,883,2016/6/1,0.840414424,1.99312E+11,1426731.353,531.97,1972575.77,234385,6420111.863,883
884,884,2016/6/2,0.826838399,1.99312E+11,1367284.213,539.99,1894573.921,231099,26922628.86,884
885,885,2016/6/3,0.832558444,1.99312E+11,1406915.64,568,2039808.397,234669,60092817.48,885
886,886,2016/6/4,0.840556008,1.99312E+11,1179034.937,567.88,1733523.116,196665,4962277.41,886
887,887,2016/6/5,0.613488468,1.99312E+11,1694243.482,574.02,2479401.39,190528,30675648.7,887
888,888,2016/6/6,0.7054571,1.99312E+11,1684335.625,584.5,2559529.58,221171,34509545.46,888
889,889,2016/6/7,0.802703761,1.99312E+11,1406915.64,583.72,2169535.062,248576,2590286.686,889
890,890,2016/6/8,0.802240028,1.96423E+11,1403462.34,578.68,2112419.154,229933,28300189.16,890
891,891,2016/6/9,0.720621091,1.96061E+11,1608133.931,575.2941375,2457044.37,236353,30222288.21,891
892,892,2016/6/10,0.822652542,1.96061E+11,1403462.34,574.32,2116658.575,228367,2166874.901,892
893,893,2016/6/11,0.696120801,1.96061E+11,1520417.535,594.4399875,2364669.104,213159,24538115.33,893
894,894,2016/6/12,0.830047534,1.96061E+11,1422954.872,664.8465,2439077.775,210711,143472595.5,894
895,895,2016/6/13,0.915602752,1.96061E+11,1569148.866,665.85,2830943.5,251354,9494228.639,895
896,896,2016/6/14,0.95,1.96061E+11,1296253.41,685.24,2277298.22,247632,84746672.71,896
897,897,2016/6/15,0.917150355,1.96061E+11,1500925,692.28,2663305.4,259202,48065817.39,897
898,898,2016/6/16,0.95,1.96061E+11,1452193.671,693.88,2863856.69,267870,4007337.409,898
899,899,2016/6/17,0.93,1.96061E+11,1452193.67,743.91,2779037.6,253752,128874495.6,899
900,900,2016/6/18,0.867727899,1.96061E+11,1549656.33,754.36,3023654.813,235317,85041797.51,900
901,901,2016/6/19,0.72,1.96061E+11,1725089.126,751.96,3392968.32,218298,4438797.321,901
902,902,2016/6/20,0.78,1.96061E+11,1598387.66,729.19,3057429,249334,36207387.18,902
903,903,2016/6/21,0.914910007,2.06307E+11,1551383.97,665.95,2775119.945,248164,149642818.4,903
904,904,2016/6/22,0.94,2.09453E+11,1343144.516,664.46,1909240,235641,21974290.21,904
905,905,2016/6/23,0.91,2.09453E+11,1457676.21,624.54,2193393.94,241300,145480129.3,905
906,906,2016/6/24,0.942676705,2.09453E+11,1353556.48,660.6,2182850.426,237625,117308802.5,906
907,907,2016/6/25,0.79,2.09453E+11,1728387.516,665,2760622.54,210998,10751720,907
908,908,2016/6/26,0.76,2.09453E+11,1530560.02,627.39,2297205.75,183755,50909007.76,908
909,909,2016/6/27,0.777207469,2.09453E+11,1530560.02,646.7,2391834.817,217029,59731341.43,909
910,910,2016/6/28,0.76,2.09453E+11,1551383.975,651.85,2418860.27,213058,5574406.09,910
911,911,2016/6/29,0.76,2.09453E+11,1520148.05,637.95,2340735.09,224112,68912927.9,911
912,912,2016/6/30,0.79751048,2.09453E+11,1561795.94,671.4,2633620.986,231960,66687600.54,912
913,913,2016/7/1,0.75,2.09453E+11,1634679.759,667.95,2649743.25,210409,5019136.608,913
914,914,2016/7/2,0.69,2.09453E+11,1551383.97,701.71,2625265.08,198875,45483640.65,914
915,915,2016/7/3,0.614648812,2.09453E+11,1603443.84,658.41,2740471.376,177127,57134569.79,915
916,916,2016/7/4,0.73,2.09558E+11,1601825.836,656.97,2555599.5,213900,4817101.131,916
917,917,2016/7/5,0.78,2.13399E+11,1538177.12,666.48,2420500.04,214959,31161665.02,917
918,918,2016/7/6,0.797548,2.13399E+11,1485136.53,673.78,2396656.071,214691,27360174.45,918
919,919,2016/7/7,0.82,2.13399E+11,1463920.3,673.76,2195264.88,216812,2399003.331,919
920,920,2016/7/8,0.77,2.13399E+11,1538177.12,659.55,2401373.19,210701,46643049.37,920
921,921,2016/7/9,0.658053181,2.13399E+11,1580609.59,651.86,2183467.642,185405,78574448.68,921
922,922,2016/7/10,0.58,2.13399E+11,1654866.426,647.41,1267110,162608,4006561.526,922
923,923,2016/7/11,0.79,2.13399E+11,1516960.89,647.98,1162507.11,218089,26402272.48,923
924,924,2016/7/12,0.775825874,2.13399E+11,1516960.89,672.76,1208033.635,219034,48343367.13,924
925,925,2016/7/13,0.81,2.13399E+11,1379055.355,664.5,1070321.94,218093,2846618.325,925
926,926,2016/7/14,0.79,2.13399E+11,1506352.77,658.83,1175290.03,220655,34318017.31,926
927,927,2016/7/15,0.790217274,2.13399E+11,1432095.94,664.57,1173602.647,216081,26928546.83,927
928,928,2016/7/16,0.68,2.13399E+11,1665474.544,663.19,1302095.02,182192,2142395.504,928
929,929,2016/7/17,0.7,2.13399E+11,1580609.59,675.45,1266649,171013,26346610.59,929
930,930,2016/7/18,0.819096189,2.13402E+11,1581302.69,673.2,1315012.073,222835,30616321.58,930
931,931,2016/7/19,0.86,2.13493E+11,1358434.534,673.46,1084448.36,222146,2028219.074,931
932,932,2016/7/20,0.79,2.13493E+11,1591915.46,665.64,1253687.59,227429,21835386.17,932
933,933,2016/7/21,0.809272632,2.13493E+11,1411498.38,664.88,1161033.133,217606,19396531.87,933
934,934,2016/7/22,0.86,2.13493E+11,1369047.303,664,1049710.54,221404,1667556.32,934
935,935,2016/7/23,0.82,2.13493E+11,1390272.84,655.84,1073869.3,195796,22033362.32,935
936,936,2016/7/24,0.791551411,2.13493E+11,1337208.99,661.41,1067915.614,183890,23219394.38,936
937,937,2016/7/25,0.91,2.13493E+11,1400885.613,661.48,1083868.56,240533,944103.9448,937
938,938,2016/7/26,0.92,2.13493E+11,1369047.3,655.06,1058492,237673,30492846.55,938
939,939,2016/7/27,0.921787445,2.13493E+11,1358434.53,654.98,1144988.349,235603,27438393.38,939
940,940,2016/7/28,0.87,2.13493E+11,1453949.462,655.37,1126800.22,236946,1748153.599,940
941,941,2016/7/29,0.82,2.13493E+11,1560077.15,656.88,1216861.96,231414,16612345.86,941
942,942,2016/7/30,0.870160471,2.13493E+11,1262919.6,654.73,1051981.064,199484,11399491.45,942
943,943,2016/7/31,0.79,2.13493E+11,1634366.548,654.68,1205755.02,192254,467480.8008,943
944,944,2016/8/1,0.81,2.13493E+11,1623753.77,606.32,1158954.11,225049,39937694.38,944
945,945,2016/8/2,0.859341909,2.10798E+11,1555605.72,515.06,1192809.473,251098,57403494.65,945
946,946,2016/8/3,0.79,2.01893E+11,1686075.879,530.74,1187784,245549,11515126.11,946
947,947,2016/8/4,0.78,2.01893E+11,1535533.39,577.31,1102137.72,231835,24001987.5,947
948,948,2016/8/5,0.701046036,2.01893E+11,1696112.04,576.55,1242755.644,228244,16566325.51,948
949,949,2016/8/6,0.61,2.01893E+11,1676039.713,572.72,1232269.96,196551,2754594.202,949
950,950,2016/8/7,0.76,2.01893E+11,1485352.56,594.27,1101643.4,192414,20475426.29,950
951,951,2016/8/8,0.839246162,2.01893E+11,1495388.72,592.69,1155198.826,235295,15361103.59,951
952,952,2016/8/9,0.88,2.01893E+11,1254520.743,591.69,949947.25,233704,1885946.789,952
953,953,2016/8/10,0.83,2.01893E+11,1525497.22,592.18,1123923.75,245581,34991566.07,953
954,954,2016/8/11,0.860473213,2.01893E+11,1505424.89,589.24,1158024.441,254515,26073725.34,954
955,955,2016/8/12,0.8,2.01893E+11,1495388.726,586.01,1093307.25,232973,1488764.265,955
956,956,2016/8/13,0.66,2.01893E+11,1645931.21,586.43,1197995.5,217257,11882577.72,956
957,957,2016/8/14,0.639753123,2.01893E+11,1645931.21,570.97,1221143.855,200174,15817470.27,957
958,958,2016/8/15,0.8,2.03484E+11,1577645.903,567.34,1035485.42,202896,2730947.824,958
959,959,2016/8/16,0.92,2.17375E+11,1469587.96,581.11,984960,256447,20633789.33,959
960,960,2016/8/17,0.949801211,2.17375E+11,1329112.64,575.51,937466.8329,238003,21788909.85,960
961,961,2016/8/18,0.79,2.17375E+11,1664092.254,570.92,1105741.56,239541,2345756.132,961
962,962,2016/8/19,0.79,2.17375E+11,1664092.25,576.65,1108626.82,246095,15567926.13,962
963,963,2016/8/20,0.714048735,2.17375E+11,1685703.84,583.2,1153764.118,208224,16537121.82,963
964,964,2016/8/21,0.61,2.17375E+11,1761344.399,577.52,1182381.62,184904,1404742.322,964
965,965,2016/8/22,0.78,2.17375E+11,1718121.22,588.97,1168789.12,229801,19463587.59,965
966,966,2016/8/23,0.828971619,2.17375E+11,1588451.69,586.18,1216079.791,239021,19520117.27,966
967,967,2016/8/24,0.75,2.17375E+11,1653286.46,581.98,1110792.9,237956,2443582.705,967
968,968,2016/8/25,0.86,2.17375E+11,1404753.2,579.86,940023.47,234009,18023876.4,968
969,969,2016/8/26,0.844412341,2.17375E+11,1426364.78,581.07,1031828.287,226767,12305907.42,969
970,970,2016/8/27,0.68,2.17375E+11,1556034.316,577.77,1024500.66,191098,1900372.196,970
971,971,2016/8/28,0.6,2.17375E+11,1642480.66,576.53,1091820.34,174489,6969155.03,971
972,972,2016/8/29,0.808922047,2.18442E+11,1635101.52,575.22,1163538.907,225282,13006720.33,972
973,973,2016/8/30,0.78,2.20756E+11,1810682.895,571.5,1194622.05,254486,1333109.475,973
974,974,2016/8/31,0.83,2.20756E+11,1481467.82,574.82,970161.44,226377,15333990.49,974
975,975,2016/9/1,0.849244964,2.20756E+11,1547310.83,572.81,1035320.336,237466,14999479.54,975
976,976,2016/9/2,0.72,2.20756E+11,1678996.866,571,1109403,225856,1629719.65,976
977,977,2016/9/3,0.76,2.20756E+11,1382703.3,600.88,959616,182204,40400922.25,977
978,978,2016/9/4,0.579355497,2.20756E+11,1964316.59,610.59,1380345.264,183244,22587938.84,978
979,979,2016/9/5,0.88,2.20756E+11,1536337.002,603.95,1072259.87,227683,2386266.845,979
980,980,2016/9/6,0.86,2.20756E+11,1492441.65,611.09,1044942.9,232118,14155539.59,980
981,981,2016/9/7,0.809331836,2.20756E+11,1668023.03,614.46,1227879.921,250809,16922951.23,981
982,982,2016/9/8,0.81,2.20756E+11,1580232.344,615.33,1134450,227006,2769704.936,982
983,983,2016/9/9,0.81,2.20756E+11,1569258.5,625.07,1120494.37,222094,16550749.95,983
984,984,2016/9/10,0.646603348,2.20756E+11,1700944.53,625.76,1270465.144,193320,13826608.28,984
985,985,2016/9/11,0.59,2.20756E+11,1799709.059,621.65,1251012.5,180391,948942.5085,985
986,986,2016/9/12,0.69,2.24587E+11,1829872.71,609.67,1245625.42,208649,24913919.86,986
987,987,2016/9/13,0.780871267,2.25833E+11,1863551.35,610.92,1290425.536,239886,32818905.11,987
988,988,2016/9/14,0.76,2.25833E+11,1751289.223,608.82,1197718.89,231800,2112952.427,988
989,989,2016/9/15,0.75,2.25833E+11,1728836.79,610.38,1179081.75,233488,11891587.39,989
990,990,2016/9/16,0.774627058,2.25833E+11,1571669.81,609.11,1121897.375,211128,12836700.34,990
991,991,2016/9/17,0.75,2.25833E+11,1829872.714,607.04,1239350.12,215529,1586068.042,991
992,992,2016/9/18,0.67,2.25833E+11,1627800.88,611.58,1112983.75,191603,9289978.56,992
993,993,2016/9/19,0.835041233,2.25833E+11,1493086.32,610.19,1050392.166,223540,12354975.67,993
994,994,2016/9/20,0.78,2.25833E+11,1717610.584,608.66,1166565.27,247987,1507194.325,994
995,995,2016/9/21,0.71,2.25833E+11,1863551.35,598.88,1241468.76,239216,20607535.08,995
996,996,2016/9/22,0.762582106,2.25833E+11,1582896.02,597.42,1130268.149,231227,12923838.33,996
997,997,2016/9/23,0.8,2.25833E+11,1526764.964,594.08,1027531.44,223187,1382424.16,997
998,998,2016/9/24,0.63,2.25833E+11,1874777.56,603.88,1258908.62,210510,6905876.28,998
999,999,2016/9/25,0.570905935,2.34689E+11,2230413.26,601.74,1430506.212,195642,6562797.42,999
1000,1000,2016/9/26,0.77,2.41227E+11,1834694.782,598.98,1165493.71,230769,650995.4232,1000
1001,1001,2016/9/27,0.76,2.41227E+11,2026558.28,605.96,1276511.72,243008,12980365.42,1001
1002,1002,2016/9/28,0.782306155,2.41227E+11,1774737.43,605.67,1169060.702,234995,9494530.32,1002
1003,1003,2016/9/29,0.83,2.41227E+11,1714780.091,603.85,1083864.35,242730,1341833.201,1003
1004,1004,2016/9/30,0.84,2.41227E+11,1702788.62,609.39,1084454,250943,12885196.88,1004
1005,1005,2016/10/1,0.711277045,2.41227E+11,1882660.65,614.82,1254664.052,213930,7094655.17,1005
1006,1006,2016/10/2,0.71,2.41227E+11,1690797.152,612.98,1074561,192683,894828.204,1006
1007,1007,2016/10/3,0.86,2.41227E+11,1822703.31,611.85,1164434,260813,11646426.4,1007
1008,1008,2016/10/4,0.823938892,2.41227E+11,1894652.12,609.62,1244767.252,264662,12709516.17,1008
1009,1009,2016/10/5,0.78,2.41227E+11,2002575.351,607.18,1281294.75,266811,1793810.089,1009
1010,1010,2016/10/6,0.82,2.41227E+11,1930626.53,612.08,1237023.86,274486,10859575.08,1010
1011,1011,2016/10/7,0.86749549,2.41227E+11,1726771.55,617.21,1140029.908,266324,15826419.3,1011
1012,1012,2016/10/8,0.76,2.5054E+11,2171858.804,614.74,1311355.5,250672,2480451.31,1012
1013,1013,2016/10/9,0.68,2.58523E+11,2056197.68,615.65,1232591.35,210548,6954834.42,1013
1014,1014,2016/10/10,0.858421758,2.58523E+11,1606404.44,617.54,994860.9238,222996,13372142.53,1014
1015,1015,2016/10/11,0.92,2.58523E+11,1786321.738,614.77,1114413.27,263565,1411407.409,1015
1016,1016,2016/10/12,0.86,2.58523E+11,1863429.15,635.01,1156671.17,235664,14634705.6,1016
1017,1017,2016/10/13,0.912039688,2.58523E+11,1644958.14,635.96,1124610.242,229703,14355952.05,1017
1018,1018,2016/10/14,0.85,2.58523E+11,1747768.032,634.02,1090902.33,239724,1509943.991,1018
1019,1019,2016/10/15,0.78,2.58523E+11,1824875.44,637.94,1135929.6,210448,6525990.94,1019
1020,1020,2016/10/16,0.758897685,2.58523E+11,1670660.61,641.42,1089308.274,197876,6985758.74,1020
1021,1021,2016/10/17,0.92,2.58523E+11,1606404.441,638.97,1001040.49,237232,824156.2854,1021
1022,1022,2016/10/18,0.84,2.58523E+11,1991941.5,636.29,1239301.7,251521,14579936.51,1022
1023,1023,2016/10/19,0.807401744,2.58523E+11,1619255.67,629.25,1025580.949,199083,20346645.9,1023
1024,1024,2016/10/20,0.97,2.58523E+11,1722065.561,627.72,1065517.32,270380,2796925.727,1024
1025,1025,2016/10/21,0.79,2.58523E+11,2107602.62,631.92,1302488,265355,16705327.88,1025
1026,1026,2016/10/22,0.793872953,2.57535E+11,1878507.28,655.48,1234167.036,216708,22686988.34,1026
1027,1027,2016/10/23,0.79,2.53618E+11,1815470.125,653.25,1186462.78,191578,2842323.413,1027
1028,1028,2016/10/24,0.88,2.53618E+11,1802862.69,651.39,1173414.58,226980,17690445.87,1028
1029,1029,2016/10/25,0.943928338,2.53618E+11,1752432.96,655.31,1198651.513,237030,23862151.32,1029
1030,1030,2016/10/26,0.97,2.53618E+11,1752432.968,651.45,1204154.59,225924,3991981.368,1030
1031,1031,2016/10/27,0.97,2.53618E+11,2042403.89,682.22,1402328.39,326388,26863753.64,1031
1032,1032,2016/10/28,0.816514105,2.53618E+11,1916329.57,687.68,1374557.977,250876,22221917.84,1032
1033,1033,2016/10/29,0.77,2.53618E+11,1878507.282,685.91,1338194.47,229689,2462999.924,1033
1034,1034,2016/10/30,0.62,2.53618E+11,2130655.91,698,1487565.84,209337,21222263.79,1034
1035,1035,2016/10/31,0.810984272,2.53618E+11,1853292.41,702,1356064.414,241778,23116856.38,1035
1036,1036,2016/11/1,0.85,2.53618E+11,1815470.125,697.01,1321902,246650,3245201.889,1036
1037,1037,2016/11/2,0.9,2.53618E+11,1676788.37,733.33,1230807.01,268418,24177015.54,1037
1038,1038,2016/11/3,0.832612523,2.53618E+11,1966759.3,686.17,1465722.495,271998,56296677.02,1038
1039,1039,2016/11/4,0.95,2.53618E+11,1462462.045,683.69,1036526.64,248043,8276087.961,1039
1040,1040,2016/11/5,0.79,2.53968E+11,1885928.48,704.79,1325997.44,242032,14017411.02,1040
1041,1041,2016/11/6,0.730788667,2.5462E+11,1949214.67,712,1398507.933,225786,15385463.92,1041
1042,1042,2016/11/7,0.88,2.5462E+11,1847956.772,709.96,1294398.35,274281,1637884.82,1042
1043,1043,2016/11/8,0.86,2.5462E+11,2139073.24,708.97,1507321.19,296060,21720391.23,1043
1044,1044,2016/11/9,0.891798599,2.5462E+11,1860614.01,720.93,1411825.603,270095,40308934.74,1044
1045,1045,2016/11/10,0.8,2.5462E+11,2126416.012,721.5,1501227,271374,7017410.01,1045
1046,1046,2016/11/11,0.75,2.5462E+11,2063129.82,715.45,1459015.6,254619,14008613.89,1046
1047,1047,2016/11/12,0.710403196,2.5462E+11,2126416.01,703.71,1553329.977,228886,13568553.68,1047
1048,1048,2016/11/13,0.77,2.5462E+11,1809985.057,702.28,1259145.88,221328,1974698.995,1048
1049,1049,2016/11/14,0.79,2.5462E+11,2177044.96,706.46,1523261.75,270506,20324888.37,1049
1050,1050,2016/11/15,0.854411583,2.5462E+11,1974529.15,710.91,1446536.158,280352,22288622.3,1050
1051,1051,2016/11/16,0.79,2.5462E+11,2177044.964,711.73,1590935.5,291186,4100191.122,1051
1052,1052,2016/11/17,0.89,2.5462E+11,2012500.86,736.96,1467356.7,277460,36131321.21,1052
1053,1053,2016/11/18,0.932392642,2.72435E+11,2073243.13,747.52,1459383.095,275925,22349404.15,1053
1054,1054,2016/11/19,0.85,2.81801E+11,1989192.74,748.98,1337807.52,249760,3199118.274,1054
1055,1055,2016/11/20,0.9,2.81801E+11,1807083.54,729.06,1177092.75,246537,26489236.67,1055
1056,1056,2016/11/21,0.922492993,2.81801E+11,1961175.94,738.53,1397668.695,285793,18741837.41,1056
1057,1057,2016/11/22,0.95,2.81801E+11,1877125.543,736.97,1264052.4,285635,2958595.544,1057
1058,1058,2016/11/23,0.95,2.81801E+11,2059234.73,741.63,1371590,276924,19866229.88,1058
1059,1059,2016/11/24,0.951714068,2.81801E+11,2297377.53,737.45,1627500.369,328538,16755125.57,1059
1060,1060,2016/11/25,0.94,2.81801E+11,2129276.735,735.64,1450482.78,315387,2972537.33,1060
1061,1061,2016/11/26,0.94,2.81801E+11,2157293.53,733.67,1424452.54,279374,12319132.96,1061
1062,1062,2016/11/27,0.821504368,2.81801E+11,2017209.53,727.96,1373271.489,237389,11359826.8,1062
1063,1063,2016/11/28,0.9,2.81801E+11,2297377.53,727.31,1511320.32,298530,2508383.094,1063
1064,1064,2016/11/29,0.9,2.81801E+11,2115268.33,732.71,1388629.47,294140,18774731.95,1064
1065,1065,2016/11/30,0.912247465,2.81801E+11,1989192.73,742.69,1403948.033,292654,21330877.48,1065
1066,1066,2016/12/1,0.89,2.81801E+11,2045226.338,742.05,1391603.68,239682,4637396.952,1066
1067,1067,2016/12/2,0.97,2.8618E+11,2052749.31,772.43,1419702.79,318263,33314155.04,1067
1068,1068,2016/12/3,0.880861971,2.86766E+11,2451895.01,764.33,1739298.912,287988,15079718.4,1068
1069,1069,2016/12/4,0.85,2.86766E+11,2109770.131,762.97,1422187.52,245650,2127831.774,1069
1070,1070,2016/12/5,0.88,2.86766E+11,2166790.94,754.63,1450084.71,278001,26745481.44,1070
1071,1071,2016/12/6,0.962761093,2.86766E+11,2138280.53,756.62,1505792.029,319762,20977699.21,1071
1072,1072,2016/12/7,0.88,2.86766E+11,2494660.628,758.99,1686375.17,311361,5132222.071,1072
1073,1073,2016/12/8,0.85,2.86766E+11,2238066.96,769.72,1516416,282711,18396293.92,1073
1074,1074,2016/12/9,0.9303238,2.86766E+11,1924452.48,770.02,1391454.018,268815,16139725.07,1074
1075,1075,2016/12/10,0.89,2.86766E+11,1881686.874,769.08,1287818,250241,2203083.496,1075
1076,1076,2016/12/11,0.8,2.86766E+11,2223811.75,777,1520295.44,268662,19721035.41,1076
1077,1077,2016/12/12,0.806014641,2.86766E+11,2223811.75,777,1582652.844,268662,19721035.41,1077
1078,1078,2016/12/13,0.81,2.86766E+11,2537426.239,777.99,1739710.08,291757,2197479.434,1078
1079,1079,2016/12/14,0.9,2.86766E+11,1981473.29,774.89,1354213.25,286328,14993051.05,1079
1080,1080,2016/12/15,0.955426386,3.08312E+11,1958064.63,776.75,1311989.793,282685,15357872.53,1080
1081,1081,2016/12/16,0.96,3.10154E+11,2050571.629,775.88,1317539.32,279361,2363198.58,1081
1082,1082,2016/12/17,0.81,3.10154E+11,2235585.61,788.7,1439997.29,239034,17068492.25,1082
1083,1083,2016/12/18,0.861416376,3.10154E+11,2173914.28,788.4,1552267.906,235789,10243644.93,1083
1084,1084,2016/12/19,0.91,3.10154E+11,2343510.433,788.67,1511601,284852,1986896.331,1084
1085,1085,2016/12/20,0.97,3.10154E+11,2127660.78,793.09,1380945.27,296473,19671152.56,1085
1086,1086,2016/12/21,0.963965635,3.10154E+11,2451435.25,824.21,1773147.307,325677,44854043.02,1086
1087,1087,2016/12/22,0.91,3.10154E+11,2451435.255,834.97,1717668.81,314644,7825180.196,1087
1088,1088,2016/12/23,0.88,3.10154E+11,2343510.43,901.31,1720367.4,304997,71128607.54,1088
1089,1089,2016/12/24,0.854889504,3.10154E+11,2112242.95,891.61,1621324.265,240820,36632649.45,1089
1090,1090,2016/12/25,0.64,3.10154E+11,2574777.91,892.6,1867686.25,199614,5393160.608,1090
1091,1091,2016/12/26,0.85,3.10154E+11,2189332.11,897.33,1610869.18,244914,30528384.49,1091
1092,1092,2016/12/27,0.876639071,3.10154E+11,2405181.75,930.37,2034777.528,296546,36349743.36,1092
1093,1093,2016/12/28,0.86,3.12083E+11,2589949.671,930.34,2011489.19,305394,6692540.341,1093
1094,1094,2016/12/29,0.94,3.17688E+11,2368856.4,963.38,1831153.28,304605,49469080.76,1094
1095,1095,2016/12/30,0.871707828,3.17688E+11,2479403.03,952.15,1988622.534,286818,55218054.01,1095
1096,1096,2016/12/31,0.8,3.17688E+11,2337271.654,958.12,1785013.42,250273,10303871.59,1096
1097,1097,2017/1/1,0.69,3.17688E+11,2463610.66,997.72,1961202.6,180502,33991911.05,1097
1098,1098,2017/1/2,0.944877642,3.17688E+11,2526780.16,1015.97,2138666.021,290951,57597031.98,1098
1099,1099,2017/1/3,0.9,3.17688E+11,2589949.671,1013.42,2141405,301664,8324525.772,1099
1100,1100,2017/1/4,0.98,3.17688E+11,2432025.91,1126.76,2308231.5,330164,143134274.6,1100
1101,1101,2017/1/5,0.984196893,3.17688E+11,2210932.64,994.67,2009800.815,288501,208498259.8,1101
1102,1102,2017/1/6,0.98,3.17688E+11,2542572.542,999.65,1805295.6,346405,36041021.23,1102
1103,1103,2017/1/7,0.98,3.17688E+11,2195140.26,896.83,1583004.57,284719,97175659.27,1103
1104,1104,2017/1/8,0.810419437,3.17688E+11,2637326.79,908.14,1990960.486,260101,55303632.48,1104
1105,1105,2017/1/9,0.92,3.17688E+11,2147763.141,910.49,1548900,269947,8183329.337,1105
1106,1106,2017/1/10,0.95,3.19489E+11,2679581.83,906.05,1842810.36,323888,31485218.71,1106
1107,1107,2017/1/11,0.923016353,3.369E+11,2562350.13,785.22,1724412.855,303058,131253668.4,1107
1108,1108,2017/1/12,0.8,3.369E+11,2897297.864,780.92,1750688.22,297756,28015965.74,1108
1109,1109,2017/1/13,0.84,3.369E+11,2528855.36,826.29,1577154.54,275149,55509952.11,1109
1110,1110,2017/1/14,0.74276664,3.369E+11,2880550.47,817.91,1922419.877,242269,27475928.3,1110
1111,1111,2017/1/15,0.67,3.369E+11,2796813.545,819.55,1716577.7,235999,5423872.051,1111
1112,1112,2017/1/16,0.75,3.369E+11,2830308.31,830.5,1769358.15,267640,22109924.9,1112
1113,1113,2017/1/17,0.900242,3.369E+11,2646087.06,903.84,1911475.34,292697,66791560.4,1113
1114,1114,2017/1/18,0.89,3.369E+11,2528855.361,906.6,1672839.35,298751,11126738.06,1114
1115,1115,2017/1/19,0.834368741,3.369E+11,2914045.251,895.798875,1969902.99,300605,43734448.34,1115
1116,1116,2017/1/20,0.722272794,3.369E+11,3165256.048,893.6210875,2264569.902,298377,27016866.76,1116
1117,1117,2017/1/21,0.693088834,3.369E+11,3031276.956,895.64,2095396.75,263562,5933570.218,1117
1118,1118,2017/1/22,0.674559782,3.39478E+11,3398969.892,918.603625,2002158,236886,41096750.86,1118
1119,1119,2017/1/23,0.90868358,3.92963E+11,2715269.052,922.0736125,1683925.096,235530,24607895.53,1119
1120,1120,2017/1/24,0.973657705,3.92963E+11,2910612.149,919.97,1723423.425,278177,3210327.312,1120
1121,1121,2017/1/25,0.987908927,3.92963E+11,2930146.459,893.045625,1721632.5,305961,29651242.15,1121
1122,1122,2017/1/26,0.99313771,3.92963E+11,3066886.627,915.95625,1864867.309,313755,26226846.71,1122
1123,1123,2017/1/27,0.837679806,3.92963E+11,3320832.653,915.05,1976661.18,263332,4725016.234,1123
1124,1124,2017/1/28,0.877465684,3.92963E+11,2969215.078,920.31225,1787595.6,246395,12103240.46,1124
1125,1125,2017/1/29,0.862491647,3.92963E+11,3262229.724,915.933,2072803.26,241627,8485259.812,1125
1126,1126,2017/1/30,0.955701966,3.92963E+11,2852009.22,912.19,1736959.14,250829,1219424.714,1126
1127,1127,2017/1/31,0.959546324,3.92963E+11,2832474.91,964.706075,1817471.16,307683,50109300.36,1127
1128,1128,2017/2/1,0.962289427,3.92963E+11,3750587.467,979.703875,2481667.385,350560,35717457.43,1128
1129,1129,2017/2/2,0.913956592,3.92963E+11,3066886.627,983.42,2047540.5,259559,6847946.828,1129
1130,1130,2017/2/3,0.970819201,3.92963E+11,2910612.149,1013.027,1970791.5,323563,54515239.49,1130
1131,1131,2017/2/4,0.952156424,3.93568E+11,3043000.843,1030.999413,1975355.921,284778,43595760.48,1131
1132,1132,2017/2/5,0.957944604,4.22171E+11,3336807.821,1034.07,2069248.1,292101,5977596.746,1132
